Gmag,G_BPmag,G_RPmag,Gmag_abs
14.737613,16.237913,13.5382,8.884249905582877
7.830338,7.8628054,7.738394,1.945620056562693
5.2968926,5.249483000000001,5.363363,-0.580792160065867
16.526228,18.329351000000003,15.243314000000002,10.669305639449439
15.408325,16.998323000000003,14.177363,9.515467799052198
16.245981,17.457493,14.791212,10.383320325455156
8.105319,8.164897999999999,7.967446300000001,2.2168608602723054
17.501928,19.620281,16.157244,11.615872295423086
6.7993145,6.7823210000000005,6.8002863,0.9393882422253652
14.868809,16.257656,13.70555,8.883630536154863
17.87771,20.414608,16.44226,11.994428023016681
16.42416,18.26706,15.118657,10.499701500080668
6.714546,6.6759977,6.7621746,0.8143459780367515
9.224789,9.430793,8.86713,3.3397088960612837
9.921794,10.202255,9.475001,4.018231989395396
7.5646973,7.568153,7.5310364,1.6643963594704898
17.233551000000002,19.489923,15.840062,11.31491282292143
12.014188,12.587502,11.275818,6.223374309738487
15.688619,17.321896,14.451494,9.788670511074605
14.638804,15.918551,13.520947,8.647621667229911
19.838854,21.489326,18.31765,14.007646119905965
15.868763,17.429266000000002,14.584305,9.931952603769474
14.100047,15.243413,12.96898,8.031222379365301
12.317167,12.909325,11.58319,6.429929409561504
15.47223,17.184166,14.223627,9.59133923832146
14.616203,15.941233,13.475816,8.7699634500898
13.649063,14.612407,12.670646,7.760761399198049
15.121624,16.602632999999997,13.93113,9.231159724764368
13.874555,14.93363,12.846718,7.974304169539543
16.699274,18.622242,15.396269,10.807955196833179
17.106533,17.91534,14.958945000000002,11.24702414494013
10.540775,10.8795595,10.030717999999998,4.671386652752233
10.7515545,11.093438,10.244821,4.901921989397065
14.1144705,15.258751,13.035124,8.209879023721887
17.049951999999998,18.547096,15.566361,11.222448189215463
17.158785,19.04953,15.824044,11.178529856919509
16.549097,18.44697,15.198371,10.614080254123914
9.762166,10.018657,9.346125,3.8698057338507716
7.584967999999999,7.595088,7.5409703,1.675616065518164
10.889357,11.251043,10.357235,5.0234657632608
13.140528,13.952283,12.245404,7.258607169609807
6.703048700000001,6.6720576000000005,6.7298117,0.7922985614325162
14.213543,15.600121,13.047398,8.339233065113751
14.486397,15.885755,13.313315,8.532349288832759
7.1588507,7.1477770000000005,7.1475773,1.2575167851090505
16.015396,17.687706,14.772798000000002,10.131493866736696
19.772118,21.483944,18.297464,14.065477515277905
5.1973004000000005,5.1714773,5.251806,-0.6756482002632191
15.346122,16.873564000000002,14.117487,9.467469052077819
7.832694,7.8797665,7.7140937,1.8995483900590475
16.778728,18.695406,15.47901,10.894965300977288
7.2530327,7.244927000000001,7.248914,1.3601778760964596
4.757889,4.695832,4.8541055,-1.095063873811294
15.541475,17.018507,14.284557,9.6763592905009
10.560491,10.892046,10.060172,4.685190056819149
16.620442999999998,18.559422,15.302423999999998,10.742209802055442
15.686548000000002,17.295565,14.435737,9.798235678826956
10.394194,10.741168,9.875996,4.493028951102547
15.817773999999998,17.413897,14.579653,9.910519346852285
16.291306,18.048962,15.027473,10.392638378203893
4.806735,4.737986,4.94189,-1.0801907753409452
16.493767000000002,18.283197,15.219165,10.626141276450705
16.275229,17.94964,15.0099745,10.390151598251373
9.051235,9.273351,8.669481,3.0727572614530896
17.389585,19.430737,16.056763,11.536041465209141
